time,phaseBit,mass-dynamics,E1FiringBit,E2FiringBit,E3FiringBit,E4FiringBit,CengFirBit - NA,Engine1-Thrust,Engine2-Thrust,Engine3-Thrust,Engine4-Thrust,CentalEngine-Thrust - NA,EngTorque-Yaw,EngTorque-Roll,EngTorque-Pitch,Dynamics-MCMFPA-rVector-x,Dynamics-MCMFPA-rVector-y,Dynamics-MCMFPA-rVector-z,Dynamics-MCMFPA-vVector-vx,Dynamics-MCMFPA-vVector-vy,Dynamics-MCMFPA-vVector-vz,qbody-1,qbody-2,qbody-3,qbody-4,wbody-1,wbody-2,wbody-3,Dynamics-latitude-ME,Dynamics-longitude-ME,Dynamics-height-ME,LanderPositionENU-East,LanderPositionENU-North,LanderPositionENU-Up(Not same as height),LanderVelocityENU-East,LanderVelocityENU-North,LanderVelocityENU-Up,-1,-1,-1,LanderHeightFromSurface (With DEM),LanderYawWRTVertical,LanderRollWRTVertical,LanderPitchWRTVertical,R1-AvgThrust,R2-AvgThrust,R3-AvgThrust,R4-AvgThrust,R5-AvgThrust,R6-AvgThrust,R7-AvgThrust,R8-AvgThrust,TotalRCSAvgThrust,NetThrustFromEngineAndRCS,DynamicsHeight(Height from mean moon surface),Dynamics-J2000-rVector-x,Dynamics-J2000-rVector-y,Dynamics-J2000-rVector-z,Dynamics-J2000-vVector-vx,Dynamics-J2000-vVector-vy,Dynamics-J2000-vVector-vz,VerticalVelocity(velocity along radial mcmf vector),arc range,"HorizontalVelocity (Net horizontal velocity, norm taken so always positive)",lNav-Dynamics-r-NUE(1),lNav-Dynamics-r-NUE(2),lNav-Dynamics-r-NUE(3),lNav-Dynamics-v-NUE(1),lNav-Dynamics-v-NUE(2),lNav-Dynamics-v-NUE(3),lNav-Qlocaldyn-1,lNav-Qlocaldyn-2,lNav-Qlocaldyn-3,lNav-Qlocaldyn-4,Usable Oxidizer Left,Usable Fuel Left,Oxidizer Consumed,Fuel Consumed,ThrusterConsumedMass (Outdated),ALSPath,local surface slope,curvilinear cross (Z) landing site distance,curvilinear along (X) landing site distance,"Net horizontal distance from landing site norm(X,Z)",ThrusterConsumedMass ,TotalAccInIIU-x,TotalAccInIIU-y,TotalAccInIIU-z,CdA-Ox-1,CdA-Ox-2,CdA-Ox-3,CdA-Ox-4,CdA-Fu-1,CdA-Fu-2,CdA-Fu-3,time
2.536,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714366,-1.16E+06,-936.087,-598.541,-1269.67,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.10444641,32.42021561,30934.4,0,0,0,-3.39297,-1687.17,-2.49113,0,0,0,30934.44531,88.55804221,84.67299652,109.0248059,0,0,0,0,0,0,0,0,0,0,30934.4,0,0,0,0,0,0,0,856478.5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.544,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714361,-1.16E+06,-936.095,-598.546,-1269.66,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.1048851,32.42021561,30934.4,0,0,0,-3.39294,-1687.17,-2.4908,0,0,0,30934.42578,88.5580445,84.6734314,109.0252427,0,0,0,0,0,0,0,0,0,0,30934.4,0,0,0,0,0,0,0,856465.3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.552,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714356,-1.16E+06,-936.103,-598.551,-1269.65,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.10531998,32.42021561,30934.4,0,0,0,-3.39292,-1687.17,-2.49047,0,0,0,30934.4043,88.5580468,84.67386627,109.0256795,0,0,0,0,0,0,0,0,0,0,30934.4,0,0,0,0,0,0,0,856452.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.56,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714351,-1.16E+06,-936.111,-598.557,-1269.64,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.10575867,32.42021179,30934.4,0,0,0,-3.3929,-1687.17,-2.49014,0,0,0,30934.38477,88.558049,84.67430878,109.0261175,0,0,0,0,0,0,0,0,0,0,30934.4,0,0,0,0,0,0,0,856438.8158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.568,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714347,-1.16E+06,-936.119,-598.562,-1269.63,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.10619354,32.42021179,30934.3,0,0,0,-3.39287,-1687.17,-2.48981,0,0,0,30934.36523,88.55805144,84.67474365,109.0265562,0,0,0,0,0,0,0,0,0,0,30934.3,0,0,0,0,0,0,0,856425.5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.576,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714342,-1.16E+06,-936.127,-598.567,-1269.62,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.10663223,32.42021179,30934.3,0,0,0,-3.39285,-1687.17,-2.48948,0,0,0,30934.3457,88.55805364,84.67517853,109.0269943,0,0,0,0,0,0,0,0,0,0,30934.3,0,0,0,0,0,0,0,856412.2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.584,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714337,-1.16E+06,-936.135,-598.572,-1269.62,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.10707092,32.42020798,30934.3,0,0,0,-3.39283,-1687.17,-2.48914,0,0,0,30934.32617,88.55805593,84.67562103,109.027431,0,0,0,0,0,0,0,0,0,0,30934.3,0,0,0,0,0,0,0,856399.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.592,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714332,-1.16E+06,-936.143,-598.577,-1269.61,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.1075058,32.42020798,30934.3,0,0,0,-3.39281,-1687.17,-2.48881,0,0,0,30934.30469,88.55805835,84.67605591,109.0278678,0,0,0,0,0,0,0,0,0,0,30934.3,0,0,0,0,0,0,0,856385.7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.6,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714327,-1.16E+06,-936.151,-598.582,-1269.6,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.10794449,32.42020798,30934.3,0,0,0,-3.39278,-1687.17,-2.48848,0,0,0,30934.28516,88.55806065,84.67649078,109.0283046,0,0,0,0,0,0,0,0,0,0,30934.3,0,0,0,0,0,0,0,856372.5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.608,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714323,-1.16E+06,-936.159,-598.587,-1269.59,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.10838318,32.42020798,30934.2,0,0,0,-3.39276,-1687.17,-2.48815,0,0,0,30934.26563,88.55806295,84.67692566,109.0287413,0,0,0,0,0,0,0,0,0,0,30934.2,0,0,0,0,0,0,0,856359.2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.616,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714318,-1.16E+06,-936.167,-598.592,-1269.58,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.10881805,32.42020416,30934.2,0,0,0,-3.39274,-1687.17,-2.48782,0,0,0,30934.24609,88.55806505,84.67736816,109.0291807,0,0,0,0,0,0,0,0,0,0,30934.2,0,0,0,0,0,0,0,856345.9863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.624,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714313,-1.16E+06,-936.175,-598.597,-1269.58,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.10925674,32.42020416,30934.2,0,0,0,-3.39271,-1687.17,-2.48749,0,0,0,30934.22656,88.55806747,84.67780304,109.0296175,0,0,0,0,0,0,0,0,0,0,30934.2,0,0,0,0,0,0,0,856332.7256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.632,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714308,-1.16E+06,-936.183,-598.602,-1269.57,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.10969543,32.42020416,30934.2,0,0,0,-3.39269,-1687.17,-2.48715,0,0,0,30934.20508,88.55806964,84.67823792,109.0300542,0,0,0,0,0,0,0,0,0,0,30934.2,0,0,0,0,0,0,0,856319.4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.64,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714303,-1.16E+06,-936.191,-598.607,-1269.56,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11013031,32.42020035,30934.2,0,0,0,-3.39267,-1687.17,-2.48682,0,0,0,30934.18555,88.55807206,84.67868042,109.030491,0,0,0,0,0,0,0,0,0,0,30934.2,0,0,0,0,0,0,0,856306.2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.648,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714299,-1.16E+06,-936.199,-598.612,-1269.55,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.110569,32.42020035,30934.1,0,0,0,-3.39264,-1687.17,-2.48649,0,0,0,30934.16602,88.5580745,84.6791153,109.0309297,0,0,0,0,0,0,0,0,0,0,30934.1,0,0,0,0,0,0,0,856292.9413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.656,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714294,-1.16E+06,-936.207,-598.617,-1269.54,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11100769,32.42020035,30934.1,0,0,0,-3.39262,-1687.17,-2.48616,0,0,0,30934.14648,88.55807669,84.67955017,109.0313658,0,0,0,0,0,0,0,0,0,0,30934.1,0,0,0,0,0,0,0,856279.6806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.664,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714289,-1.16E+06,-936.215,-598.622,-1269.54,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.11144257,32.42019653,30934.1,0,0,0,-3.3926,-1687.17,-2.48583,0,0,0,30934.12695,88.55807898,84.67999268,109.0318026,0,0,0,0,0,0,0,0,0,0,30934.1,0,0,0,0,0,0,0,856266.4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.672,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714284,-1.16E+06,-936.223,-598.627,-1269.53,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11188126,32.42019653,30934.1,0,0,0,-3.39258,-1687.17,-2.4855,0,0,0,30934.10742,88.55808118,84.68042755,109.0322407,0,0,0,0,0,0,0,0,0,0,30934.1,0,0,0,0,0,0,0,856253.1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.68,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714280,-1.16E+06,-936.231,-598.632,-1269.52,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11231613,32.42019653,30934.1,0,0,0,-3.39255,-1687.17,-2.48516,0,0,0,30934.08594,88.55808361,84.68086243,109.0326774,0,0,0,0,0,0,0,0,0,0,30934.1,0,0,0,0,0,0,0,856239.8961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.688,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714275,-1.16E+06,-936.239,-598.637,-1269.51,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11275482,32.42019272,30934,0,0,0,-3.39253,-1687.17,-2.48483,0,0,0,30934.06641,88.5580859,84.68130493,109.0331142,0,0,0,0,0,0,0,0,0,0,30934,0,0,0,0,0,0,0,856226.6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.696,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714270,-1.16E+06,-936.247,-598.642,-1269.5,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11319351,32.42019272,30934,0,0,0,-3.39251,-1687.17,-2.4845,0,0,0,30934.04688,88.5580881,84.68173981,109.0335523,0,0,0,0,0,0,0,0,0,0,30934,0,0,0,0,0,0,0,856213.3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.704,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714265,-1.16E+06,-936.255,-598.647,-1269.49,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.11362839,32.42019272,30934,0,0,0,-3.39248,-1687.17,-2.48417,0,0,0,30934.02734,88.55809053,84.68217468,109.033989,0,0,0,0,0,0,0,0,0,0,30934,0,0,0,0,0,0,0,856200.1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.712,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714260,-1.16E+06,-936.263,-598.652,-1269.48,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11406708,32.42019272,30934,0,0,0,-3.39246,-1687.17,-2.48384,0,0,0,30934.00781,88.55809282,84.68261719,109.0344258,0,0,0,0,0,0,0,0,0,0,30934,0,0,0,0,0,0,0,856186.8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.72,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714256,-1.16E+06,-936.271,-598.657,-1269.48,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11450577,32.4201889,30934,0,0,0,-3.39244,-1687.17,-2.48351,0,0,0,30933.98633,88.55809515,84.68305206,109.0348639,0,0,0,0,0,0,0,0,0,0,30934,0,0,0,0,0,0,0,856173.5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.728,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714251,-1.16E+06,-936.279,-598.662,-1269.47,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11494064,32.4201889,30933.9,0,0,0,-3.39241,-1687.17,-2.48318,0,0,0,30933.9668,88.55809724,84.68348694,109.0353039,0,0,0,0,0,0,0,0,0,0,30933.9,0,0,0,0,0,0,0,856160.3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.736,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714246,-1.16E+06,-936.287,-598.667,-1269.46,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.11537933,32.4201889,30933.9,0,0,0,-3.39239,-1687.17,-2.48284,0,0,0,30933.94727,88.55809967,84.68392944,109.0357406,0,0,0,0,0,0,0,0,0,0,30933.9,0,0,0,0,0,0,0,856147.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.744,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714241,-1.16E+06,-936.295,-598.672,-1269.45,0.37676746,-0.6003319,-0.38972479,0.58801574,-2.61E-08,0,-5.55E-06,-41.11581802,32.42018509,30933.9,0,0,0,-3.39237,-1687.17,-2.48251,0,0,0,30933.92773,88.55810196,84.68436432,109.0361774,0,0,0,0,0,0,0,0,0,0,30933.9,0,0,0,0,0,0,0,856133.8062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.752,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714236,-1.16E+06,-936.303,-598.677,-1269.44,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.1162529,32.42018509,30933.9,0,0,0,-3.39235,-1687.17,-2.48218,0,0,0,30933.9082,88.55810426,84.68479919,109.0366142,0,0,0,0,0,0,0,0,0,0,30933.9,0,0,0,0,0,0,0,856120.5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.76,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714232,-1.16E+06,-936.311,-598.682,-1269.44,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11669159,32.42018509,30933.9,0,0,0,-3.39232,-1687.17,-2.48185,0,0,0,30933.88867,88.55810656,84.6852417,109.0370509,0,0,0,0,0,0,0,0,0,0,30933.9,0,0,0,0,0,0,0,856107.2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.768,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714227,-1.16E+06,-936.319,-598.687,-1269.43,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11713028,32.42018127,30933.8,0,0,0,-3.3923,-1687.17,-2.48152,0,0,0,30933.86719,88.55810889,84.68567657,109.037489,0,0,0,0,0,0,0,0,0,0,30933.8,0,0,0,0,0,0,0,856094.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.776,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714222,-1.16E+06,-936.327,-598.692,-1269.42,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.11756516,32.42018127,30933.8,0,0,0,-3.39228,-1687.17,-2.48119,0,0,0,30933.84766,88.55811121,84.68611145,109.0379271,0,0,0,0,0,0,0,0,0,0,30933.8,0,0,0,0,0,0,0,856080.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.784,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714217,-1.16E+06,-936.335,-598.697,-1269.41,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11800385,32.42018127,30933.8,0,0,0,-3.39225,-1687.17,-2.48085,0,0,0,30933.82813,88.55811338,84.68655396,109.0383638,0,0,0,0,0,0,0,0,0,0,30933.8,0,0,0,0,0,0,0,856067.4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.792,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714212,-1.16E+06,-936.343,-598.702,-1269.4,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11843872,32.42017746,30933.8,0,0,0,-3.39223,-1687.17,-2.48052,0,0,0,30933.80859,88.55811579,84.68698883,109.0387987,0,0,0,0,0,0,0,0,0,0,30933.8,0,0,0,0,0,0,0,856054.2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.8,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714208,-1.16E+06,-936.351,-598.707,-1269.39,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11887741,32.42017746,30933.8,0,0,0,-3.39221,-1687.17,-2.48019,0,0,0,30933.78906,88.55811811,84.68742371,109.0392374,0,0,0,0,0,0,0,0,0,0,30933.8,0,0,0,0,0,0,0,856040.9764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.808,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714203,-1.16E+06,-936.359,-598.712,-1269.39,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.1193161,32.42017746,30933.7,0,0,0,-3.39218,-1687.17,-2.47986,0,0,0,30933.76953,88.55812043,84.68786621,109.0396754,0,0,0,0,0,0,0,0,0,0,30933.7,0,0,0,0,0,0,0,856027.7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.816,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714198,-1.16E+06,-936.367,-598.717,-1269.38,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.11975098,32.42017746,30933.7,0,0,0,-3.39216,-1687.17,-2.47953,0,0,0,30933.74805,88.55812261,84.68830109,109.0401122,0,0,0,0,0,0,0,0,0,0,30933.7,0,0,0,0,0,0,0,856014.4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.824,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714193,-1.16E+06,-936.375,-598.722,-1269.37,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.12018967,32.42017365,30933.7,0,0,0,-3.39214,-1687.17,-2.4792,0,0,0,30933.72852,88.55812503,84.68873596,109.040549,0,0,0,0,0,0,0,0,0,0,30933.7,0,0,0,0,0,0,0,856001.1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.832,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714189,-1.16E+06,-936.383,-598.727,-1269.36,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.12062836,32.42017365,30933.7,0,0,0,-3.39212,-1687.17,-2.47886,0,0,0,30933.70898,88.55812723,84.68917084,109.040987,0,0,0,0,0,0,0,0,0,0,30933.7,0,0,0,0,0,0,0,855987.9317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.84,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714184,-1.16E+06,-936.391,-598.733,-1269.35,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.12106323,32.42017365,30933.7,0,0,0,-3.39209,-1687.17,-2.47853,0,0,0,30933.68945,88.55812956,84.68961334,109.0414251,0,0,0,0,0,0,0,0,0,0,30933.7,0,0,0,0,0,0,0,855974.6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.848,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714179,-1.16E+06,-936.399,-598.738,-1269.35,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.12150192,32.42016983,30933.7,0,0,0,-3.39207,-1687.17,-2.4782,0,0,0,30933.66992,88.55813186,84.69004822,109.0418619,0,0,0,0,0,0,0,0,0,0,30933.7,0,0,0,0,0,0,0,855961.4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.856,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714174,-1.16E+06,-936.407,-598.743,-1269.34,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.12194061,32.42016983,30933.6,0,0,0,-3.39205,-1687.17,-2.47787,0,0,0,30933.65039,88.55813416,84.69048309,109.0422986,0,0,0,0,0,0,0,0,0,0,30933.6,0,0,0,0,0,0,0,855948.1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.864,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714169,-1.16E+06,-936.415,-598.748,-1269.33,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.12237549,32.42016983,30933.6,0,0,0,-3.39202,-1687.17,-2.47754,0,0,0,30933.63086,88.55813658,84.6909256,109.0427354,0,0,0,0,0,0,0,0,0,0,30933.6,0,0,0,0,0,0,0,855934.8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
2.872,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E+06,714165,-1.16E+06,-936.423,-598.753,-1269.32,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.12281418,32.42016602,30933.6,0,0,0,-3.392,-1687.17,-2.47721,0,0,0,30933.60938,88.55813888,84.69136047,109.0431722,0,0,0,0,0,0,0,0,0,0,30933.6,0,0,0,0,0,0,0,855921.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
